x,y,array_agg
69,161,[50]
69,160,[50]
69,159,[50]
69,158,[50]
69,157,[50]
70,162,[50]
70,161,[50]
70,160,[50]
70,159,[50]
70,158,[50]
71,161,[50]
71,160,[50]
71,159,[50]
78,188,[87]
78,178,[97]
78,177,[97]
79,195,[54]
79,194,[54]
79,193,[54]
79,192,[54]
79,191,[54]
79,190,[87]
79,190,[54]
79,189,[87]
79,188,[87]
79,187,[87]
79,186,[87]
79,185,[87]
79,184,[87]
79,183,[87]
79,182,[87]
79,181,[97]
79,181,[87]
79,180,[97]
79,179,[97]
79,178,[97]
79,177,[97]
80,196,[54]
80,195,[54]
80,194,[54]
80,193,[54]
80,192,[54]
80,191,[54]
80,190,[87]
80,190,[54]
80,189,[87]
80,188,[87]
80,187,[87]
80,186,[87]
80,185,[87]
80,184,[87]
80,183,[87]
80,182,[87]
80,181,[97]
80,181,[87]
80,180,[97]
80,179,[97]
80,178,[97]
80,177,[97]
80,176,[97]
80,175,[97]
81,199,[54]
81,198,[54]
81,197,[54]
81,196,[54]
81,195,[54]
81,194,[54]
81,193,[54]
81,192,[54]
81,191,[54]
81,190,[87]
81,190,[54]
81,189,[87]
81,188,[87]
81,187,[87]
81,186,[87]
81,185,[87]
81,184,[87]
81,183,[87]
81,182,[97]
81,182,[87]
81,181,[97]
81,181,[87]
81,180,[97]
81,179,[97]
81,178,[97]
81,177,[97]
81,176,[97]
81,175,[97]
82,200,[54]
82,199,[54]
82,198,[54]
82,197,[54]
82,196,[54]
82,195,[54]
82,194,[54]
82,193,[54]
82,192,[54]
82,191,[54]
82,190,[87]
82,190,[54]
82,189,[87]
82,188,[87]
82,187,[87]
82,186,[87]
82,185,[87]
82,184,[87]
82,183,[87]
82,182,[97]
82,182,[87]
82,181,[97]
82,180,[97]
82,179,[97]
82,178,[97]
82,177,[97]
82,176,[97]
82,175,[97]
83,202,[54]
83,201,[54]
83,200,[54]
83,199,[54]
83,198,[54]
83,197,[54]
83,196,[54]
83,195,[54]
83,194,[54]
83,193,[54]
83,192,[54]
83,191,[54]
83,190,[87]
83,190,[54]
83,189,[87]
83,188,[87]
83,187,[87]
83,186,[87]
83,185,[87]
83,184,[87]
83,183,[87]
83,182,[97]
83,182,[87]
83,181,[97]
83,180,[97]
83,179,[97]
83,178,[97]
83,177,[97]
83,176,[97]
83,175,[97]
84,204,[54]
84,203,[54]
84,202,[54]
84,201,[54]
84,200,[54]
84,199,[54]
84,198,[54]
84,197,[54]
84,196,[54]
84,195,[54]
84,194,[54]
84,193,[54]
84,192,[54]
84,191,[54]
84,190,[87]
84,190,[54]
84,189,[87]
84,188,[87]
84,187,[87]
84,186,[87]
84,185,[87]
84,184,[87]
84,183,[87]
84,182,[97]
84,182,[87]
84,181,[97]
84,180,[97]
84,179,[97]
84,178,[97]
84,177,[97]
84,176,[97]
84,175,[97]
85,205,[54]
85,204,[54]
85,203,[54]
85,202,[54]
85,201,[54]
85,200,[54]
85,199,[54]
85,198,[54]
85,197,[54]
85,196,[54]
85,196,[83]
85,195,[54]
85,195,[83]
85,194,[54]
85,194,[83]
85,193,[54]
85,193,[83]
85,192,[54]
85,192,[83]
85,191,[54]
85,191,[83]
85,190,[87]
85,190,[54]
85,190,[83]
85,189,[87]
85,188,[87]
85,187,[87]
85,186,[87]
85,185,[87]
85,184,[87]
85,183,[87]
85,182,[97]
85,182,[87]
85,181,[97]
85,180,[97]
85,179,[97]
85,178,[97]
85,177,[97]
85,176,[97]
85,175,[97]
86,205,[54]
86,204,[54]
86,203,[54]
86,202,[54]
86,201,[54]
86,200,[54]
86,199,[54]
86,198,[54]
86,197,[54]
86,197,[83]
86,196,[54]
86,196,[83]
86,195,[83]
86,194,[83]
86,193,[83]
86,192,[83]
86,191,[83]
86,190,[87]
86,190,[83]
86,189,[87]
86,188,[87]
86,187,[87]
86,186,[87]
86,185,[87]
86,184,[87]
86,183,[87]
86,182,[97]
86,182,[87]
86,181,[97]
86,180,[97]
86,179,[97]
86,178,[97]
86,177,[97]
86,176,[97]
86,175,[97]
87,206,[54]
87,205,[54]
87,204,[54]
87,203,[54]
87,202,[54]
87,201,[54]
87,200,[54]
87,199,[54]
87,198,[54]
87,198,[83]
87,197,[54]
87,197,[83]
87,196,[83]
87,195,[83]
87,194,[83]
87,193,[83]
87,192,[83]
87,191,[83]
87,190,[87]
87,190,[83]
87,189,[87]
87,188,[87]
87,187,[87]
87,186,[87]
87,185,[87]
87,184,[87]
87,183,[87]
87,182,[97]
87,182,[87]
87,181,[97]
87,180,[97]
87,179,[97]
87,178,[97]
87,177,[97]
87,176,[97]
87,175,[97]
88,205,[54]
88,204,[54]
88,203,[54]
88,202,[54]
88,201,[54]
88,200,[54]
88,199,[54]
88,198,[54]
88,198,[83]
88,197,[83]
88,196,[83]
88,195,[83]
88,194,[83]
88,193,[83]
88,192,[83]
88,191,[83]
88,190,[87]
88,190,[83]
88,189,[87]
88,188,[87]
88,187,[87]
88,186,[87]
88,185,[87]
88,184,[87]
88,183,[87]
88,182,[97]
88,182,[87]
88,181,[97]
88,180,[97]
88,179,[97]
88,178,[97]
88,177,[97]
88,176,[97]
88,175,[97]
89,207,[54]
89,206,[54]
89,205,[54]
89,204,[54]
89,203,[54]
89,202,[54]
89,201,[54]
89,200,[54]
89,199,[54]
89,199,[83]
89,198,[54]
89,198,[83]
89,197,[83]
89,196,[83]
89,195,[83]
89,194,[83]
89,193,[83]
89,192,[83]
89,191,[83]
89,190,[87]
89,190,[83]
89,190,[63]
89,189,[87]
89,189,[63]
89,188,[87]
89,188,[63]
89,187,[87]
89,187,[63]
89,186,[87]
89,186,[63]
89,185,[87]
89,185,[63]
89,184,[87]
89,184,[63]
89,183,[87]
89,183,[63]
89,182,[97]
89,182,[87]
89,182,[63]
89,181,[97]
89,181,[63]
89,180,[97]
89,180,[63]
89,179,[97]
89,179,[63]
89,178,[97]
89,178,[63]
89,177,[97]
89,177,[63]
89,176,[97]
89,176,[63]
89,175,[97]
89,175,[63]
90,206,[54]
90,205,[54]
90,204,[54]
90,203,[54]
90,202,[54]
90,201,[54]
90,200,[54]
90,200,[83]
90,199,[54]
90,199,[83]
90,198,[83]
90,197,[83]
90,196,[83]
90,195,[83]
90,194,[83]
90,193,[83]
90,192,[83]
90,191,[83]
90,190,[83]
90,190,[63]
90,189,[63]
90,188,[63]
90,187,[63]
90,186,[63]
90,185,[63]
90,184,[63]
90,183,[87]
90,183,[63]
90,182,[87]
90,182,[63]
90,181,[63]
90,180,[63]
90,179,[63]
90,178,[63]
90,178,[76]
90,177,[63]
90,177,[76]
90,176,[63]
90,176,[76]
90,175,[63]
90,175,[76]
91,206,[54]
91,205,[54]
91,204,[54]
91,203,[54]
91,202,[54]
91,201,[54]
91,201,[83]
91,200,[54]
91,200,[83]
91,199,[83]
91,198,[83]
91,197,[83]
91,196,[83]
91,195,[83]
91,194,[83]
91,193,[83]
91,192,[83]
91,191,[83]
91,190,[83]
91,190,[63]
91,189,[63]
91,188,[63]
91,187,[63]
91,186,[63]
91,185,[63]
91,184,[63]
91,183,[63]
91,182,[63]
91,181,[63]
91,180,[63]
91,179,[63]
91,179,[76]
91,178,[63]
91,178,[76]
91,177,[76]
91,176,[76]
91,175,[76]
92,207,[53]
92,206,[54]
92,206,[53]
92,205,[54]
92,205,[53]
92,204,[54]
92,203,[54]
92,202,[54]
92,202,[83]
92,202,[53]
92,201,[54]
92,201,[83]
92,201,[53]
92,200,[83]
92,200,[53]
92,199,[83]
92,198,[83]
92,197,[83]
92,196,[83]
92,195,[83]
92,194,[83]
92,193,[83]
92,192,[83]
92,191,[83]
92,190,[83]
92,190,[63]
92,189,[63]
92,188,[63]
92,187,[63]
92,186,[63]
92,185,[63]
92,184,[63]
92,183,[63]
92,182,[63]
92,181,[63]
92,180,[63]
92,180,[76]
92,179,[63]
92,179,[76]
92,178,[76]
92,177,[76]
92,176,[76]
92,175,[76]
93,207,[53]
93,206,[54]
93,206,[53]
93,205,[54]
93,205,[53]
93,204,[54]
93,204,[53]
93,203,[54]
93,203,[53]
93,202,[54]
93,202,[83]
93,202,[53]
93,201,[83]
93,201,[53]
93,200,[83]
93,200,[53]
93,199,[83]
93,199,[53]
93,199,[94]
93,198,[83]
93,198,[94]
93,197,[83]
93,197,[94]
93,196,[83]
93,196,[94]
93,195,[83]
93,195,[94]
93,194,[83]
93,194,[94]
93,193,[83]
93,193,[94]
93,192,[83]
93,192,[94]
93,191,[83]
93,191,[94]
93,190,[83]
93,190,[63]
93,190,[94]
93,189,[63]
93,188,[63]
93,187,[63]
93,186,[63]
93,185,[63]
93,184,[63]
93,183,[63]
93,183,[76]
93,182,[63]
93,182,[76]
93,181,[63]
93,181,[76]
93,180,[63]
93,180,[76]
93,179,[76]
93,178,[76]
93,177,[76]
93,176,[76]
93,175,[76]
94,207,[53]
94,206,[53]
94,205,[53]
94,204,[53]
94,203,[53]
94,202,[53]
94,201,[53]
94,200,[53]
94,199,[53]
94,199,[94]
94,198,[94]
94,197,[94]
94,196,[94]
94,195,[94]
94,194,[94]
94,193,[94]
94,192,[94]
94,191,[94]
94,190,[63]
94,190,[94]
94,189,[63]
94,188,[63]
94,187,[63]
94,186,[63]
94,185,[63]
94,184,[63]
94,184,[76]
94,183,[63]
94,183,[76]
94,182,[63]
94,182,[76]
94,181,[76]
94,180,[76]
94,179,[76]
94,178,[76]
94,177,[76]
94,176,[76]
94,175,[76]
95,208,[53]
95,207,[53]
95,206,[53]
95,205,[53]
95,204,[53]
95,203,[53]
95,202,[53]
95,201,[53]
95,200,[53]
95,199,[53]
95,199,[94]
95,198,[94]
95,197,[94]
95,196,[94]
95,195,[94]
95,194,[94]
95,193,[94]
95,192,[94]
95,191,[94]
95,190,[63]
95,190,[94]
95,189,[63]
95,188,[63]
95,187,[63]
95,186,[63]
95,185,[63]
95,185,[76]
95,184,[63]
95,184,[76]
95,183,[76]
95,182,[76]
95,181,[76]
95,180,[76]
95,179,[76]
95,178,[76]
95,177,[76]
95,176,[76]
95,175,[76]
96,208,[53]
96,207,[53]
96,206,[53]
96,205,[53]
96,204,[53]
96,203,[53]
96,202,[53]
96,201,[53]
96,200,[53]
96,199,[53]
96,199,[94]
96,198,[94]
96,197,[94]
96,196,[94]
96,195,[94]
96,194,[94]
96,193,[94]
96,192,[94]
96,191,[94]
96,190,[63]
96,190,[94]
96,189,[63]
96,188,[63]
96,187,[63]
96,186,[63]
96,185,[63]
96,185,[76]
96,184,[76]
96,183,[76]
96,182,[76]
96,181,[76]
96,180,[76]
96,179,[76]
96,178,[76]
96,177,[76]
96,176,[76]
96,175,[76]
97,209,[53]
97,208,[53]
97,207,[53]
97,206,[53]
97,205,[53]
97,204,[53]
97,203,[53]
97,202,[53]
97,201,[53]
97,200,[53]
97,199,[53]
97,199,[94]
97,198,[94]
97,197,[94]
97,196,[94]
97,195,[94]
97,194,[94]
97,193,[94]
97,192,[94]
97,191,[94]
97,190,[63]
97,190,[94]
97,189,[63]
97,188,[63]
97,187,[63]
97,186,[63]
97,185,[63]
97,185,[76]
97,184,[63]
97,184,[76]
97,183,[76]
97,182,[76]
97,181,[76]
97,180,[76]
97,179,[76]
97,178,[76]
97,177,[76]
97,176,[76]
97,175,[76]
98,209,[53]
98,208,[53]
98,207,[53]
98,206,[53]
98,205,[53]
98,204,[53]
98,203,[53]
98,202,[53]
98,201,[53]
98,200,[53]
98,199,[53]
98,199,[94]
98,198,[94]
98,197,[94]
98,196,[94]
98,195,[94]
98,194,[94]
98,193,[94]
98,192,[94]
98,191,[94]
98,191,[100]
98,190,[63]
98,190,[94]
98,190,[100]
98,189,[63]
98,189,[100]
98,188,[63]
98,188,[100]
98,187,[63]
98,187,[100]
98,186,[63]
98,186,[100]
98,185,[63]
98,185,[76]
98,185,[100]
98,184,[76]
98,184,[100]
98,183,[76]
98,182,[76]
98,181,[76]
98,180,[76]
98,179,[76]
98,178,[76]
98,177,[76]
98,176,[76]
98,175,[76]
99,209,[53]
99,208,[53]
99,207,[53]
99,206,[53]
99,205,[53]
99,204,[53]
99,203,[53]
99,202,[53]
99,201,[53]
99,200,[53]
99,199,[53]
99,199,[94]
99,198,[94]
99,197,[94]
99,196,[94]
99,195,[94]
99,194,[94]
99,193,[94]
99,192,[94]
99,191,[94]
99,191,[100]
99,190,[100]
99,189,[100]
99,188,[100]
99,187,[100]
99,186,[100]
99,185,[100]
99,184,[76]
99,184,[100]
99,183,[76]
99,182,[76]
99,181,[76]
99,180,[76]
99,179,[76]
99,178,[76]
99,177,[76]
99,176,[76]
99,175,[76]
100,209,[53]
100,209,[82]
100,208,[53]
100,208,[82]
100,207,[53]
100,207,[82]
100,206,[53]
100,206,[82]
100,205,[53]
100,205,[82]
100,204,[53]
100,204,[82]
100,203,[53]
100,203,[82]
100,202,[53]
100,202,[82]
100,201,[53]
100,201,[82]
100,200,[53]
100,200,[82]
100,199,[53]
100,199,[94]
100,199,[82]
100,199,[55]
100,198,[94]
100,198,[55]
100,197,[94]
100,197,[55]
100,196,[94]
100,196,[55]
100,195,[94]
100,195,[55]
100,194,[94]
100,194,[55]
100,193,[94]
100,193,[55]
100,192,[94]
100,192,[55]
100,191,[94]
100,191,[100]
100,191,[55]
100,190,[100]
100,189,[100]
100,188,[100]
100,187,[100]
100,186,[100]
100,185,[100]
100,184,[76]
100,184,[100]
100,183,[76]
100,182,[76]
100,181,[76]
100,180,[76]
100,179,[76]
100,178,[76]
100,177,[76]
100,176,[76]
100,175,[76]
101,209,[82]
101,208,[82]
101,207,[82]
101,206,[82]
101,205,[82]
101,204,[82]
101,203,[82]
101,202,[82]
101,201,[82]
101,200,[82]
101,199,[82]
101,199,[55]
101,198,[55]
101,197,[55]
101,196,[55]
101,195,[55]
101,194,[55]
101,193,[55]
101,192,[55]
101,191,[100]
101,191,[55]
101,190,[100]
101,189,[100]
101,188,[100]
101,187,[100]
101,186,[100]
101,185,[100]
101,184,[76]
101,184,[100]
101,183,[76]
101,182,[76]
101,181,[76]
101,180,[76]
101,179,[76]
101,178,[76]
101,177,[76]
101,176,[76]
101,175,[76]
102,209,[82]
102,208,[82]
102,207,[82]
102,206,[82]
102,205,[82]
102,204,[82]
102,203,[82]
102,202,[82]
102,201,[82]
102,200,[82]
102,199,[82]
102,199,[55]
102,198,[55]
102,197,[55]
102,196,[55]
102,195,[55]
102,194,[55]
102,193,[55]
102,192,[55]
102,191,[100]
102,191,[55]
102,190,[100]
102,189,[100]
102,188,[100]
102,187,[100]
102,186,[100]
102,185,[100]
102,184,[76]
102,184,[100]
102,183,[76]
102,182,[76]
102,181,[76]
102,180,[76]
102,179,[76]
102,178,[76]
102,177,[76]
102,176,[76]
102,175,[76]
103,208,[82]
103,207,[82]
103,206,[82]
103,205,[82]
103,204,[82]
103,203,[82]
103,202,[82]
103,201,[82]
103,200,[82]
103,199,[82]
103,199,[55]
103,198,[55]
103,197,[55]
103,196,[55]
103,195,[55]
103,194,[55]
103,193,[55]
103,192,[55]
103,191,[100]
103,191,[55]
103,190,[100]
103,189,[100]
103,188,[100]
103,187,[100]
103,186,[100]
103,185,[100]
103,184,[76]
103,184,[100]
103,183,[76]
103,182,[76]
103,181,[76]
103,180,[76]
103,179,[76]
103,178,[76]
103,177,[76]
103,176,[76]
103,175,[76]
104,208,[82]
104,208,[93]
104,207,[82]
104,207,[93]
104,206,[82]
104,205,[82]
104,204,[82]
104,203,[82]
104,202,[82]
104,201,[82]
104,200,[82]
104,199,[82]
104,199,[55]
104,198,[55]
104,197,[55]
104,196,[55]
104,195,[55]
104,194,[55]
104,193,[55]
104,192,[55]
104,191,[100]
104,191,[55]
104,190,[100]
104,189,[100]
104,188,[100]
104,187,[100]
104,186,[100]
104,185,[100]
104,184,[76]
104,184,[100]
104,183,[76]
104,182,[76]
104,181,[76]
104,180,[76]
104,179,[76]
104,178,[76]
104,177,[76]
104,176,[76]
104,175,[76]
105,209,[93]
105,208,[93]
105,207,[82]
105,207,[93]
105,206,[82]
105,205,[82]
105,204,[82]
105,203,[82]
105,202,[82]
105,201,[82]
105,200,[82]
105,199,[82]
105,199,[55]
105,198,[55]
105,197,[55]
105,196,[55]
105,195,[55]
105,194,[55]
105,193,[55]
105,192,[55]
105,191,[100]
105,191,[55]
105,190,[100]
105,189,[100]
105,188,[100]
105,187,[100]
105,186,[100]
105,185,[100]
105,184,[76]
105,184,[100]
105,183,[76]
105,182,[76]
105,181,[76]
105,180,[76]
105,179,[76]
105,178,[76]
105,177,[76]
105,176,[76]
105,175,[76]
106,210,[93]
106,209,[93]
106,208,[93]
106,207,[82]
106,207,[93]
106,206,[82]
106,205,[82]
106,204,[82]
106,203,[82]
106,202,[82]
106,201,[82]
106,200,[82]
106,199,[82]
106,199,[55]
106,198,[55]
106,197,[55]
106,196,[55]
106,195,[55]
106,194,[55]
106,193,[55]
106,192,[55]
106,191,[100]
106,191,[55]
106,190,[100]
106,189,[100]
106,188,[100]
106,187,[100]
106,186,[100]
106,185,[100]
106,184,[76]
106,184,[100]
106,183,[76]
106,182,[76]
106,181,[76]
106,180,[76]
106,179,[76]
106,178,[76]
106,177,[76]
106,176,[76]
106,175,[76]
107,212,[93]
107,211,[93]
107,210,[93]
107,209,[93]
107,208,[93]
107,207,[82]
107,207,[93]
107,206,[82]
107,205,[82]
107,204,[82]
107,203,[82]
107,202,[82]
107,201,[82]
107,200,[82]
107,199,[82]
107,199,[55]
107,198,[55]
107,197,[55]
107,196,[55]
107,195,[55]
107,194,[55]
107,193,[55]
107,192,[55]
107,191,[100]
107,191,[55]
107,190,[100]
107,189,[100]
107,188,[100]
107,187,[100]
107,186,[100]
107,185,[100]
107,184,[76]
107,184,[100]
107,183,[76]
107,182,[76]
107,181,[76]
107,180,[76]
107,179,[76]
107,178,[76]
107,177,[76]
107,176,[76]
107,175,[76]
108,212,[93]
108,211,[93]
108,210,[93]
108,209,[93]
108,208,[93]
108,207,[82]
108,207,[93]
108,206,[82]
108,205,[82]
108,204,[82]
108,203,[82]
108,202,[82]
108,201,[82]
108,200,[82]
108,199,[82]
108,199,[55]
108,198,[55]
108,197,[55]
108,196,[55]
108,195,[55]
108,194,[55]
108,193,[55]
108,192,[55]
108,191,[100]
108,191,[55]
108,191,[79]
108,190,[100]
108,190,[79]
108,189,[100]
108,189,[79]
108,188,[100]
108,188,[91]
108,188,[79]
108,187,[100]
108,187,[91]
108,186,[100]
108,186,[91]
108,185,[100]
108,185,[91]
108,184,[76]
108,184,[100]
108,184,[91]
108,183,[76]
108,183,[91]
108,182,[76]
108,182,[91]
108,182,[78]
108,181,[76]
108,181,[78]
108,180,[76]
108,180,[78]
108,179,[76]
108,179,[78]
108,178,[76]
108,178,[78]
108,177,[76]
108,177,[78]
108,176,[76]
108,176,[78]
108,175,[76]
108,175,[78]
109,212,[93]
109,211,[93]
109,210,[93]
109,209,[93]
109,208,[93]
109,207,[82]
109,207,[93]
109,206,[82]
109,206,[93]
109,205,[82]
109,205,[93]
109,204,[82]
109,204,[93]
109,203,[82]
109,203,[93]
109,202,[82]
109,202,[93]
109,201,[82]
109,201,[93]
109,200,[82]
109,200,[93]
109,200,[86]
109,199,[82]
109,199,[55]
109,199,[86]
109,198,[55]
109,197,[55]
109,196,[55]
109,195,[55]
109,194,[55]
109,193,[55]
109,192,[55]
109,191,[55]
109,191,[79]
109,190,[79]
109,189,[79]
109,188,[91]
109,188,[79]
109,187,[91]
109,186,[91]
109,185,[91]
109,184,[91]
109,183,[91]
109,182,[91]
109,182,[78]
109,181,[78]
109,180,[78]
109,179,[78]
109,178,[78]
109,177,[78]
109,176,[78]
109,175,[78]
110,211,[93]
110,210,[93]
110,209,[93]
110,208,[93]
110,207,[93]
110,206,[93]
110,205,[93]
110,204,[93]
110,203,[93]
110,202,[93]
110,201,[93]
110,200,[93]
110,200,[86]
110,199,[55]
110,199,[86]
110,199,[66]
110,198,[55]
110,198,[66]
110,197,[55]
110,197,[66]
110,196,[55]
110,196,[66]
110,195,[55]
110,195,[66]
110,194,[55]
110,194,[66]
110,193,[55]
110,193,[79]
110,193,[66]
110,192,[55]
110,192,[79]
110,191,[55]
110,191,[79]
110,190,[79]
110,189,[79]
110,188,[91]
110,188,[79]
110,187,[91]
110,186,[91]
110,185,[91]
110,184,[91]
110,183,[91]
110,182,[91]
110,182,[78]
110,181,[78]
110,180,[78]
110,179,[78]
110,178,[78]
110,177,[78]
110,176,[78]
110,175,[78]
111,211,[93]
111,210,[93]
111,209,[93]
111,208,[93]
111,207,[93]
111,206,[93]
111,205,[93]
111,204,[93]
111,203,[93]
111,202,[93]
111,201,[93]
111,200,[93]
111,200,[86]
111,199,[86]
111,199,[66]
111,198,[66]
111,197,[66]
111,196,[66]
111,195,[66]
111,194,[66]
111,193,[79]
111,193,[66]
111,192,[79]
111,191,[79]
111,190,[79]
111,189,[79]
111,188,[91]
111,188,[79]
111,187,[91]
111,186,[91]
111,185,[91]
111,184,[91]
111,183,[91]
111,182,[91]
111,182,[78]
111,181,[78]
111,180,[78]
111,179,[78]
111,178,[78]
111,177,[78]
111,176,[78]
111,175,[78]
112,213,[93]
112,212,[93]
112,211,[93]
112,210,[93]
112,209,[93]
112,208,[93]
112,207,[93]
112,206,[93]
112,205,[93]
112,204,[93]
112,203,[93]
112,202,[93]
112,201,[93]
112,200,[93]
112,200,[86]
112,199,[86]
112,199,[66]
112,198,[66]
112,197,[66]
112,196,[66]
112,195,[66]
112,194,[66]
112,193,[79]
112,193,[66]
112,192,[79]
112,191,[79]
112,190,[79]
112,189,[79]
112,188,[91]
112,188,[79]
112,187,[91]
112,186,[91]
112,185,[91]
112,184,[91]
112,183,[91]
112,182,[91]
112,182,[78]
112,181,[78]
112,180,[78]
112,179,[78]
112,178,[78]
112,177,[78]
112,176,[78]
112,175,[78]
113,214,[93]
113,213,[93]
113,212,[93]
113,211,[93]
113,210,[93]
113,209,[93]
113,208,[93]
113,207,[93]
113,206,[93]
113,205,[93]
113,204,[93]
113,203,[93]
113,203,[86]
113,202,[93]
113,202,[86]
113,201,[93]
113,201,[86]
113,200,[93]
113,200,[86]
113,199,[86]
113,199,[66]
113,198,[66]
113,197,[66]
113,196,[66]
113,195,[66]
113,194,[66]
113,193,[79]
113,193,[66]
113,192,[79]
113,191,[79]
113,190,[79]
113,189,[79]
113,188,[91]
113,188,[79]
113,187,[91]
113,186,[91]
113,185,[91]
113,184,[91]
113,183,[91]
113,182,[91]
113,182,[78]
113,181,[78]
113,180,[78]
113,179,[78]
113,178,[78]
113,177,[78]
113,176,[78]
113,175,[78]
114,216,[93]
114,215,[93]
114,214,[93]
114,213,[93]
114,212,[93]
114,211,[93]
114,210,[93]
114,209,[93]
114,208,[93]
114,207,[93]
114,206,[93]
114,205,[93]
114,204,[93]
114,204,[86]
114,203,[93]
114,203,[86]
114,202,[86]
114,201,[86]
114,200,[86]
114,199,[86]
114,199,[66]
114,198,[66]
114,197,[66]
114,196,[66]
114,195,[66]
114,194,[66]
114,193,[79]
114,193,[66]
114,192,[79]
114,191,[79]
114,190,[79]
114,189,[79]
114,188,[91]
114,188,[79]
114,187,[91]
114,186,[91]
114,185,[91]
114,184,[91]
114,183,[91]
114,182,[91]
114,182,[78]
114,181,[78]
114,180,[78]
114,179,[78]
114,178,[78]
114,177,[78]
114,176,[78]
114,175,[78]
115,217,[93]
115,216,[93]
115,215,[93]
115,214,[93]
115,213,[93]
115,212,[93]
115,211,[93]
115,210,[93]
115,209,[93]
115,208,[93]
115,207,[93]
115,206,[93]
115,205,[93]
115,204,[93]
115,204,[86]
115,203,[86]
115,202,[86]
115,201,[86]
115,200,[86]
115,199,[86]
115,199,[66]
115,198,[66]
115,197,[66]
115,196,[66]
115,195,[66]
115,194,[66]
115,193,[79]
115,193,[66]
115,192,[79]
115,191,[79]
115,190,[79]
115,189,[79]
115,188,[91]
115,188,[79]
115,187,[91]
115,186,[91]
115,185,[91]
115,184,[91]
115,183,[91]
115,182,[91]
115,182,[78]
115,181,[78]
115,180,[78]
115,179,[78]
115,178,[78]
115,177,[78]
115,176,[78]
115,175,[78]
116,217,[93]
116,216,[93]
116,215,[93]
116,214,[93]
116,213,[93]
116,212,[93]
116,211,[93]
116,210,[93]
116,209,[93]
116,208,[93]
116,207,[93]
116,206,[93]
116,205,[93]
116,204,[93]
116,204,[86]
116,203,[86]
116,202,[86]
116,201,[86]
116,200,[86]
116,199,[86]
116,199,[66]
116,198,[66]
116,197,[66]
116,196,[66]
116,195,[66]
116,194,[66]
116,193,[79]
116,193,[66]
116,192,[79]
116,191,[79]
116,190,[79]
116,189,[79]
116,188,[91]
116,188,[79]
116,187,[91]
116,186,[91]
116,185,[91]
116,184,[91]
116,183,[91]
116,182,[91]
